EA_Region,SamplingPoint,Name,Map_Category,Easting,Northing,Permit_No,Permit_Ver,Feature_Name,Outlet_no,LAT,LONG,Feature_ID,EUBWID,Feature_Version
SE,11904,Leigh Bell Wharf,Emergency or Storm Overflow,584140,185540,CASM.0074,1.00,SOUTHEND STORM OVERFLOWS,1,51.5387000000000,0.65390000000000,ID-CASM.0074-1-1,UKH3100      11904,1
SE,11904,Leigh Bell Wharf,Emergency or Storm Overflow,584150,185540,CASM.0075,1.00,SOUTHEND STORM OVERFLOWS,1,51.5387000000000,0.65400000000000,ID-CASM.0075-1-1,UKH3100      11904,1
SE,11904,Leigh Bell Wharf,Emergency or Storm Overflow,584680,185470,,,,,51.5379000000000,0.66160000000000,UKH3100_11904-ID-584680-185470,UKH3100      11904,1
SE,11975,Minster Leas,Emergency or Storm Overflow,594506,173739,A00771,1.00,WARDS HILL ROAD CSO,1,51.4292000000000,0.79670000000000,ID-A00771-1-1,UKJ4209      11975,1
SE,11975,Minster Leas,Emergency or Storm Overflow,595712,173734,A00265,2.00,WESTCLIFFE DRIVE CSO,1,51.4288000000000,0.81400000000000,ID-A00265-2-1,UKJ4209      11975,1
SE,11975,Minster Leas,Surface Water Outfall,594666,174442,,,,,51.4355000000000,0.79930000000000,WO-594666-174442,UKJ4209      11975,1
SE,12100,"West Beach, Whitstable",Emergency or Storm Overflow,611563,167392,A00774,1.00,TANKERTON OUTFALL CSO,1,51.3661000000000,1.03790000000000,ID-A00774-1-1,UKJ4202      12100,1
SE,12100,"West Beach, Whitstable",River or Stream,610712,167126,,,GORRELL STREAM,,51.3640000000000,1.02550000000000,FI-610712-167126,UKJ4202      12100,1
SE,12120,Tankerton,Emergency or Storm Overflow,611563,167392,A00774,1.00,TANKERTON OUTFALL CSO,1,51.3661000000000,1.03790000000000,ID-A00774-1-1,UKJ4202      12120,1
SE,12150,Herne Bay Central,River or Stream,615726,168043,,,WEST BROOK,,51.3704000000000,1.09800000000000,FI-615726-168043,UKJ4202      12150,1
SE,12150,Herne Bay Central,River or Stream,617708,168508,,,PLENTY BROOK,,51.3738000000000,1.12670000000000,FI-617708-168508,UKJ4202      12150,1
SE,12150,Herne Bay Central,Surface Water Outfall,616573,168274,,,CENTRAL AVENUE,,51.3721000000000,1.11030000000000,WO-616573-168274,UKJ4202      12150,1
SE,12150,Herne Bay Central,Surface Water Outfall,617259,168335,,,PIER AVENUE,,51.3724000000000,1.12020000000000,WO-617259-168335,UKJ4202      12150,1
SE,12200,Herne Bay,Emergency or Storm Overflow,618890,169140,A00642,2.00,KINGS HALL CSO,2,51.3790000000000,1.14400000000000,ID-A00642-2-2,UKJ4202      12200,1
SE,12200,Herne Bay,Emergency or Storm Overflow,620496,168495,A01477,1.00,GAINSBOROUGH DRIVE CSO,1,51.3726000000000,1.16670000000000,ID-A01477-1-1,UKJ4202      12200,1
SE,12200,Herne Bay,River or Stream,617709,168509,,,PLENTY BROOK,,51.3738000000000,1.12670000000000,FI-617709-168509,UKJ4202      12200,1
SE,12200,Herne Bay,River or Stream,620703,168743,,,BISHOPSTONE GLEN,,51.3748000000000,1.16980000000000,FI-620703-168743,UKJ4202      12200,1
SE,12200,Herne Bay,Surface Water Outfall,618246,168457,,,CANTERBURY RD,,51.3731000000000,1.13440000000000,WO-618246-168457,UKJ4202      12200,1
SE,12350,"West Bay, Westgate",Emergency or Storm Overflow,632773,170434,A00780,1.00,ST MILDRED'S BAY CSO,1,51.3851000000000,1.34400000000000,ID-A00780-1-1,UKJ4210      12350,1
SE,12350,"West Bay, Westgate",Surface Water Outfall,632281,170502,,,ROXBOROUGH ROAD OUTFALL,,51.3859000000000,1.33700000000000,WO-632281-170502,UKJ4210      12350,1
SE,12400,"St Mildred's Bay, Westgate",Emergency or Storm Overflow,632773,170434,A00780,1.00,ST MILDRED'S BAY CSO,1,51.3851000000000,1.34400000000000,ID-A00780-1-1,UKJ4210      12400,1
SE,12400,"St Mildred's Bay, Westgate",Surface Water Outfall,632281,170502,,,ROXBOROUGH ROAD OUTFALL,,51.3859000000000,1.33700000000000,WO-632281-170502,UKJ4210      12400,1
SE,12450,"Westbrook Bay, Margate",Emergency or Storm Overflow,634337,170877,A00781,1.00,SEA VIEW TERRACE CSO,1,51.3885000000000,1.36680000000000,ID-A00781-1-1,UKJ4210      12450,1
SE,12500,Margate The Bay,Emergency or Storm Overflow,634337,170877,A00781,1.00,SEA VIEW TERRACE CSO,1,51.3885000000000,1.36680000000000,ID-A00781-1-1,UKJ4210      12500,1
SE,12500,Margate The Bay,Emergency or Storm Overflow,635175,170700,,,MARINE PARADE CSO,,51.3865000000000,1.37870000000000,UKJ4210_12500-ID-635175-170700,UKJ4210      12500,1
SE,12500,Margate The Bay,Emergency or Storm Overflow,635179,170702,A00782,1.00,MARINE TERRACE C S O,1,51.3865000000000,1.37870000000000,ID-A00782-1-1,UKJ4210      12500,1
SE,12500,Margate The Bay,River or Stream,635155,170977,,,TIVOLI BROOK,,51.3890000000000,1.37860000000000,FI-635155-170977,UKJ4210      12500,1
SE,12600,Margate Fulsam Rock,River or Stream,635155,170977,,,TIVOLI BROOK,,51.3890000000000,1.37860000000000,FI-635155-170977,UKJ4210      12600,1
SE,12660,"Botany Bay, Broadstairs",Emergency or Storm Overflow,638430,171630,A01213,4.00,MARGATE EMERGENCY OUTFALL,1,51.3935000000000,1.42600000000000,ID-A01213-4-1,UKJ4210      12660,1
SE,12660,"Botany Bay, Broadstairs",Emergency or Storm Overflow,638570,172210,A01213,4.00,MARGATE CSO,3,51.3987000000000,1.42840000000000,ID-A01213-4-3,UKJ4210      12660,1
SE,12660,"Botany Bay, Broadstairs",Treated Sewage Works Outfall,638850,173460,A01213,4.00,MARGATE LSO,2,51.4098000000000,1.43320000000000,FE-A01213-4-2,UKJ4210      12660,1
SE,12700,"Joss Bay, Broadstairs",Emergency or Storm Overflow,643350,171210,A01214,1.00,BROADSTAIRS LONG CSO,1,51.3877000000000,1.49630000000000,ID-A01214-1-1,UKJ4210      12700,1
SE,12750,"Broadstairs, Stone Bay",Surface Water Outfall,639995,167879,D00065,1.00,,1,51.3592000000000,1.44590000000000,WO-639995-167879,UKJ4210      12750,1
SE,12800,"Broadstairs, Viking Bay",Surface Water Outfall,639995,167879,D00065,1.00,,1,51.3592000000000,1.44590000000000,WO-639995-167879,UKJ4210      12800,1
SE,12850,Ramsgate Sands,Emergency or Storm Overflow,639083,165232,A00649,1.00,WINTERSTOKE CSO,1,51.3358000000000,1.43110000000000,ID-A00649-1-1,UKJ4210      12850,1
SE,12900,Ramsgate Western Undercliff,Emergency or Storm Overflow,633550,158150,A00622,2.00,BULWARKS CSO,1,51.2745000000000,1.34710000000000,ID-A00622-2-1,UKJ4210      12900,1
SE,12900,Ramsgate Western Undercliff,Emergency or Storm Overflow,634662,163870,A00102,1.00,CLIFFS END CSO,1,51.3254000000000,1.36680000000000,ID-A00102-1-1,UKJ4210      12900,1
SE,12900,Ramsgate Western Undercliff,Emergency or Storm Overflow,635159,164267,K01522,1.00,CLIFFSEND & MANSTON CSO,1,51.3288000000000,1.37420000000000,ID-K01522-1-1,UKJ4210      12900,1
SE,12900,Ramsgate Western Undercliff,Emergency or Storm Overflow,635165,164092,A00430,2.00,FOADS LANE CSO,1,51.3272000000000,1.37420000000000,ID-A00430-2-1,UKJ4210      12900,1
SE,12900,Ramsgate Western Undercliff,Emergency or Storm Overflow,637816,163738,A00636,1.00,WESTCLIFF PUMPING STATION CSO,2,51.3229000000000,1.41190000000000,ID-A00636-1-2,UKJ4210      12900,1
SE,12900,Ramsgate Western Undercliff,River or Stream,636376,163142,,,RIVER STOUR,,51.3182000000000,1.39090000000000,FI-636376-163142,UKJ4210      12900,1
SE,12900,Ramsgate Western Undercliff,Treated Sewage Works Outfall,630950,162850,W00559,4.00,MINSTER STW,1,51.3178000000000,1.31300000000000,FE-W00559-4-1,UKJ4210      12900,1
SE,12900,Ramsgate Western Undercliff,Treated Sewage Works Outfall,632700,160100,K00009,1.00,RICHBOROUGH STW,1,51.2924000000000,1.33620000000000,FE-K00009-1-1,UKJ4210      12900,1
SE,12900,Ramsgate Western Undercliff,Treated Sewage Works Outfall,632840,162370,A00623,8.00,WEATHERLEES HILL STW,1,51.3127000000000,1.33970000000000,FE-A00623-8-1,UKJ4210      12900,1
SE,12900,Ramsgate Western Undercliff,Treated Sewage Works Outfall,633870,159700,AU8083,2.00,PFIZERS,1,51.2883000000000,1.35270000000000,FE-AU8083-2-1,UKJ4210      12900,1
SE,13100,Deal Castle,Emergency or Storm Overflow,637870,151750,A01351,1.00,NORTH BARRACK ROAD CSO,1,51.2153000000000,1.40470000000000,ID-A01351-1-1,UKJ4204      13100,1
SE,13100,Deal Castle,Emergency or Storm Overflow,637880,151400,A01352,1.00,TELEGRAPH ROAD CSO,1,51.2122000000000,1.40460000000000,ID-A01352-1-1,UKJ4204      13100,1
SE,13100,Deal Castle,Emergency or Storm Overflow,637971,154686,,,GOLF ROAD CSO,,51.2416000000000,1.40810000000000,UKJ4204_13100-ID-637971-154686,UKJ4204      13100,1
SE,13100,Deal Castle,Emergency or Storm Overflow,637990,150390,A01412,1.00,LIVERPOOL ROAD CSO,1,51.2031000000000,1.40550000000000,ID-A01412-1-1,UKJ4204      13100,1
SE,13300,Folkestone,Emergency or Storm Overflow,624220,135940,A00661,3.00,THE STADE & FOLKESTONE JUNCTION C,3,51.0789000000000,1.19980000000000,ID-A00661-3-3,UKJ4208      13300,1
SE,13300,Folkestone,Emergency or Storm Overflow,624679,136448,D00056,1.00,COPT POINT CSO,1,51.0833000000000,1.20660000000000,ID-D00056-1-1,UKJ4208      13300,1
SE,13300,Folkestone,River or Stream,623220,135949,,,PENT STREAM,,51.0794000000000,1.18550000000000,FI-623220-135949,UKJ4208      13300,1
SE,13400,Sandgate,Emergency or Storm Overflow,618850,134850,D00055,1.00,SEABROOK CSO,1,51.0712000000000,1.12260000000000,ID-D00055-1-1,UKJ4208      13400,1
SE,13400,Sandgate,River or Stream,618854,134801,,,ROYAL MILITARY CANAL OUTFALL,,51.0707000000000,1.12260000000000,FI-618854-134801,UKJ4208      13400,1
SE,13600,Dymchurch,River or Stream,610082,129067,,,MARSHLAND SEWER,,51.0225000000000,0.99420000000000,FI-610082-129067,UKJ4208      13600,1
SE,13700,St Mary's Bay (Kent),River or Stream,609177,127335,,,NEW SEWER,,51.0073000000000,0.98030000000000,FI-609177-127335,UKJ4208      13700,1
SE,13800,Littlestone,River or Stream,608343,123663,,,,,50.9746000000000,0.96640000000000,FI-608343-123663,UKJ4208      13800,1
SE,13800,Littlestone,River or Stream,608659,125300,,,NEW ROMNEY MAIN SEWER,,50.9892000000000,0.97180000000000,FI-608659-125300,UKJ4208      13800,1
SE,14200,Bexhill,Emergency or Storm Overflow,573007,106906,A00747,1.00,RICHMOND ROAD CSO,1,50.8358000000000,0.45560000000000,ID-A00747-1-1,UKJ2205      14200,1
SE,14200,Bexhill,Emergency or Storm Overflow,573733,107035,A00742,1.00,POLEGROVE TANK CSO,1,50.8367000000000,0.46600000000000,ID-A00742-1-1,UKJ2205      14200,1
SE,14200,Bexhill,Emergency or Storm Overflow,573740,106964,A02511,1.00,EGERTON ROAD CSO,1,50.8361000000000,0.46610000000000,ID-A02511-1-1,UKJ2205      14200,1
SE,14200,Bexhill,River or Stream,573910,106975,,,PARK STREAM,,50.8361000000000,0.46850000000000,FI-573910-106975,UKJ2205      14200,1
SE,14200,Bexhill,Surface Water Outfall,573745,106892,,,LAKE OUTFALL,,50.8354000000000,0.46610000000000,WO-573745-106892,UKJ2205      14200,1
SE,14500,Eastbourne,Emergency or Storm Overflow,561400,98170,A01257,2.00,GRANVILLE ROAD CSO,1,50.7606000000000,0.28710000000000,ID-A01257-2-1,UKJ2201      14500,1
SE,14600,Seaford,Emergency or Storm Overflow,548711,98101,A01231,1.00,CLIFF END CSO,1,50.7634000000000,0.10730000000000,ID-A01231-1-1,UKJ2203      14600,1
SE,14700,Newhaven,Emergency or Storm Overflow,544990,100760,A01188,1.00,BEACH ROAD CSO,1,50.7882000000000,0.05560000000000,ID-A01188-1-1,UKJ2203      14700,1
SE,14700,Newhaven,Emergency or Storm Overflow,545020,100310,A01174,1.00,FORT ROAD CSO,1,50.7842000000000,0.05590000000000,ID-A01174-1-1,UKJ2203      14700,1
SE,14700,Newhaven,River or Stream,545192,99963,,,River Ouse,,50.7810000000000,0.05820000000000,FI-545192-99963,UKJ2203      14700,1
SE,14800,Saltdean,Emergency or Storm Overflow,539150,101080,A00750,7.00,Portobello CSO,2,50.7925000000000,-0.02710000000000,ID-A00750-7-2,UKJ2100      14800,1
SE,14800,Saltdean,Treated Sewage Works Outfall,538660,99740,A00750,7.00,PORTOBELLO LSO,1,50.7806000000000,-0.03450000000000,FE-A00750-7-1,UKJ2100      14800,1
SE,14900,Brighton Kemptown,Emergency or Storm Overflow,531330,103760,A00842,2.00,ALBION CSO,1,50.8184000000000,-0.13700000000000,ID-A00842-2-1,UKJ2100      14900,1
SE,14900,Brighton Kemptown,Emergency or Storm Overflow,533308,103177,A01243,1.00,BLACK ROCK CSO,2,50.8127000000000,-0.10910000000000,ID-A01243-1-2,UKJ2100      14900,1
SE,14950,Brighton Central,Emergency or Storm Overflow,531330,103760,A00842,2.00,ALBION CSO,1,50.8184000000000,-0.13700000000000,ID-A00842-2-1,UKJ2100      14950,1
SE,15000,Hove,Surface Water Outfall,528086,104324,,,Surface Water Outfall,,50.8242000000000,-0.18280000000000,WO-528086-104324,UKJ2100      15000,1
SE,15100,Southwick,Emergency or Storm Overflow,524094,104229,A01105,6.00,SHOREHAM STORM OVERFLOW,2,50.8242000000000,-0.23950000000000,ID-A01105-6-2,UKJ2401      15100,1
SE,15100,Southwick,River or Stream,523543,104372,,,RIVER ADUR,,50.8256000000000,-0.24730000000000,FI-523543-104372,UKJ2401      15100,1
SE,15100,Southwick,Surface Water Outfall,524868,104615,,,POWER PLANT COOLING WATER,,50.8275000000000,-0.22840000000000,WO-524868-104615,UKJ2401      15100,1
SE,15300,"Lancing, Beach Green",River or Stream,517530,103210,,,TEVILLE STREAM,,50.8165000000000,-0.33300000000000,FI-517530-103210,UKJ2401      15300,1
SE,15300,"Lancing, Beach Green",Surface Water Outfall,518510,103611,,,,,50.8199000000000,-0.31900000000000,WO-518510-103611,UKJ2401      15300,1
SE,15400,Worthing,Surface Water Outfall,513584,101967,,,SEA VIEW ROAD,,50.8061000000000,-0.38940000000000,WO-513584-101967,UKJ2407      15400,1
SE,15400,Worthing,Surface Water Outfall,513994,102064,,,HEENE TERRACE WEST,,50.8069000000000,-0.38350000000000,WO-513994-102064,UKJ2407      15400,1
SE,15400,Worthing,Surface Water Outfall,514021,102097,,,HEENE TERRACE EAST,,50.8072000000000,-0.38310000000000,WO-514021-102097,UKJ2407      15400,1
SE,15400,Worthing,Surface Water Outfall,514409,102183,,,WEST STREET,,50.8078000000000,-0.37760000000000,WO-514409-102183,UKJ2407      15400,1
SE,15500,Littlehampton,Emergency or Storm Overflow,502763,101557,A00858,1.00,EAST STREET CSO,1,50.8044000000000,-0.54300000000000,ID-A00858-1-1,UKJ2402      15500,1
SE,15500,Littlehampton,Emergency or Storm Overflow,502859,101162,A00306,2.00,FORESHORE TANK CSO,1,50.8008000000000,-0.54170000000000,ID-A00306-2-1,UKJ2402      15500,1
SE,15500,Littlehampton,River or Stream,502906,100965,,,RIVER ARUN,,50.7991000000000,-0.54110000000000,FI-502906-100965,UKJ2402      15500,1
SE,15500,Littlehampton,Surface Water Outfall,504122,101212,,,Mewsbrook Park Lake Outfall,,50.8011000000000,-0.52380000000000,WO-504122-101212,UKJ2402      15500,1
SE,15600,Middleton-on-sea,River or Stream,499144,100106,,,ELMER RIFE,,50.7920000000000,-0.59470000000000,FI-499144-100106,UKJ2402      15600,1
SE,15600,Middleton-on-sea,Surface Water Outfall,498886,100027,S01411,1.00,,1,50.7913000000000,-0.59840000000000,WO-498886-100027,UKJ2402      15600,1
SE,15650,Felpham,Emergency or Storm Overflow,494560,99560,A00731,1.00,BOGNOR MAIN CSO,1,50.7878000000000,-0.65990000000000,ID-A00731-1-1,UKJ2402      15650,1
SE,15650,Felpham,Emergency or Storm Overflow,494660,99270,A00734,1.00,GLOUCESTER ROAD CSO,1,50.7852000000000,-0.65860000000000,ID-A00734-1-1,UKJ2402      15650,1
SE,15650,Felpham,River or Stream,494749,99151,,,ALDINGBOURNE RIFE,,50.7841000000000,-0.65730000000000,FI-494749-99151,UKJ2402      15650,1
SE,15650,Felpham,Surface Water Outfall,495320,99409,,,,,50.7864000000000,-0.64920000000000,WO-495320-99409,UKJ2402      15650,1
SE,15650,Felpham,Surface Water Outfall,495387,99450,,,,,50.7867000000000,-0.64820000000000,WO-495387-99450,UKJ2402      15650,1
SE,15680,Bognor Regis East,Emergency or Storm Overflow,493545,98867,A01403,2.00,THE ESPLANADE CSO,1,50.7818000000000,-0.67450000000000,ID-A01403-2-1,UKJ2402      15680,1
SE,15680,Bognor Regis East,Emergency or Storm Overflow,494560,99560,A00731,1.00,BOGNOR MAIN CSO,1,50.7878000000000,-0.65990000000000,ID-A00731-1-1,UKJ2402      15680,1
SE,15680,Bognor Regis East,Emergency or Storm Overflow,494660,99270,A00734,1.00,GLOUCESTER ROAD CSO,1,50.7852000000000,-0.65860000000000,ID-A00734-1-1,UKJ2402      15680,1
SE,15680,Bognor Regis East,Surface Water Outfall,493513,98809,,,NORFOLK STREET OUTFALL,,50.7813000000000,-0.67490000000000,WO-493513-98809,UKJ2402      15680,1
SE,15680,Bognor Regis East,Surface Water Outfall,493756,98871,,,YORK ROAD OUTFALL,,50.7818000000000,-0.67150000000000,WO-493756-98871,UKJ2402      15680,1
SE,15680,Bognor Regis East,Surface Water Outfall,493983,98935,,,ALBERT ROAD OUTFALL,,50.7823000000000,-0.66820000000000,WO-493983-98935,UKJ2402      15680,1
SE,15700,Bognor Regis (Aldwick),Emergency or Storm Overflow,491780,98420,A00735,1.00,ALDWICK AVENUE CSO,1,50.7780000000000,-0.69960000000000,ID-A00735-1-1,UKJ2402      15700,1
SE,15700,Bognor Regis (Aldwick),Emergency or Storm Overflow,492343,98949,A01405,2.00,SILVERSTON AVENUE CSO,1,50.7827000000000,-0.69150000000000,ID-A01405-2-1,UKJ2402      15700,1
SE,15700,Bognor Regis (Aldwick),Emergency or Storm Overflow,492570,98620,A01402,2.00,MARINE DRIVE WEST CSO,1,50.7797000000000,-0.68840000000000,ID-A01402-2-1,UKJ2402      15700,1
SE,15700,Bognor Regis (Aldwick),Emergency or Storm Overflow,492890,98782,A00733,1.00,VICTORIA ROAD CSO,1,50.7811000000000,-0.68380000000000,ID-A00733-1-1,UKJ2402      15700,1
SE,15700,Bognor Regis (Aldwick),Surface Water Outfall,491652,98351,,,DARK LANE,,50.7774000000000,-0.70140000000000,WO-491652-98351,UKJ2402      15700,1
SE,15700,Bognor Regis (Aldwick),Surface Water Outfall,492160,98500,A01405,2.00,SILVERSTON AVENUE,1,50.7787000000000,-0.69420000000000,WO-492160-98500,UKJ2402      15700,1
SE,15700,Bognor Regis (Aldwick),Surface Water Outfall,492570,98570,,,NYEWOOD LANE,,50.7793000000000,-0.68840000000000,WO-492570-98570,UKJ2402      15700,1
SE,15700,Bognor Regis (Aldwick),Surface Water Outfall,492840,98610,A00733,1.00,VICTORIA RD SOUTH,1,50.7796000000000,-0.68450000000000,WO-492840-98610,UKJ2402      15700,1
SE,15800,Pagham,Surface Water Outfall,489614,97528,,,CHANEL VIEW OUTFALL,,50.7704000000000,-0.73050000000000,WO-489614-97528,UKJ2402      15800,1
SE,15900,Selsey,Emergency or Storm Overflow,486770,93400,A00510,1.00,EAST BEACH ROAD CSO,1,50.7337000000000,-0.77180000000000,ID-A00510-1-1,UKJ2403      15900,1
SE,16000,Bracklesham Bay,Emergency or Storm Overflow,479974,96765,,,CHARLMEAD EAST WITTERING CSO,,50.7649000000000,-0.86740000000000,UKJ2403_16000-ID-479974-96765,UKJ2403      16000,1
SE,16000,Bracklesham Bay,River or Stream,479903,96626,,,,,50.7637000000000,-0.86840000000000,FI-479903-96626,UKJ2403      16000,1
SE,16500,Eastney,Emergency or Storm Overflow,468602,99264,A00751,12.00,FORT CUMBERLAND CSO,3,50.7888000000000,-1.02810000000000,ID-A00751-12-3,UKJ3100      16500,1
SE,16600,Southsea,Surface Water Outfall,465482,98155,,,CANOE LAKE OVERFLOW,,50.7792000000000,-1.07260000000000,WO-465482-98155,UKJ3100      16600,1
SE,16700,Stokes Bay,Emergency or Storm Overflow,458640,98640,W00266,1.00,BROWNDOWN CSO,1,50.7843000000000,-1.16950000000000,ID-W00266-1-1,UKJ3305      16700,1
SE,16700,Stokes Bay,River or Stream,458584,98780,,,RIVER ALVER,,50.7856000000000,-1.17030000000000,FI-458584-98780,UKJ3305      16700,1
SE,16800,Lee-on-Solent,Emergency or Storm Overflow,456696,99665,A01385,1.00,"LAKESIDE, LEE-ON-SOLENT CSO",1,50.7937000000000,-1.19700000000000,ID-A01385-1-1,UKJ3305      16800,1
SE,16800,Lee-on-Solent,Emergency or Storm Overflow,456750,99610,W00276,1.00,"QUEENS ROAD, LEE-ON-SOLENT CSO",1,50.7932000000000,-1.19620000000000,ID-W00276-1-1,UKJ3305      16800,1
SE,16850,Hillhead,Emergency or Storm Overflow,454480,101800,A00356,1.00,SALTERNS ROAD HILL HEAD CSO,1,50.8131000000000,-1.22810000000000,ID-A00356-1-1,UKJ3304      16850,1
